,especie_id,nome_vernaculo,id,wa_id,tipo,autor,perfil,data,questionada,local,municipio_id,comentarios,likes,views,grande,por,local_nome,local_tipo,enviado,acao,assunto,sexo,idade,observacoes,camera
5437,107,gavião-de-cauda-curta,16874,4018691,F,Paulo Cunha Pereira,f346b88d6f611c8,2020-09-18,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Indeterminada,  Em casa., Canon EOS 7D Mark II
5438,107,gavião-de-cauda-curta,17466,4148313,F,Alfonso Perez,42b1a347b640932,2020-05-18,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Jovem,  Morfo claro, Canon EOS 90D
5439,107,gavião-de-cauda-curta,17825,4220200,F,Cauã Menezes,cauaum,2021-03-01,0,Curitiba/PR,0,0,0,0,,Por,,,, Voando, Ave, Indeterminado, Jovem,"  Guia de observação de aves em Curitiba, região metropolitana e Campos Gerais.
Contato: (41)99607-9663
cauaum@gmail.com

https://www.facebook.com/cauamenezesbirdwatching", NIKON D3100
5440,107,gavião-de-cauda-curta,18188,4296060,F,Reni Santos,Reni,2021-05-02,0,Curitiba/PR,0,0,0,0,,Por,,,, Voando, Ave, Indeterminado, Adulto,, NIKON D90
5441,107,gavião-de-cauda-curta,18621,4372070,F,Cauã Menezes,cauaum,2021-06-27,0,Curitiba/PR,0,0,0,0,,Por,,,, Voando, Ave, Indeterminado, Jovem,"  Guia de observação de aves em Curitiba, região metropolitana e Campos Gerais.
Contato: (41)99607-9663
cauaum@gmail.com

https://www.facebook.com/cauamenezesbirdwatching", NIKON D7100
5442,107,gavião-de-cauda-curta,18820,4405531,F,Daiane Daneluz,3c21a3a7b2aba82,2021-07-22,0,Curitiba/PR,0,0,0,0,,Por,,,, Voando, Ave, Indeterminado, Adulto,, Canon PowerShot SX60 HS
5443,107,gavião-de-cauda-curta,18845,4408140,F,Leandro Augusto,c64fd3ccf6d8be9,2021-07-24,0,Curitiba/PR,0,0,0,0,,Por,Bairro Jardim Botânico,Bairro,, Voando, Ave, Indeterminado, Adulto,  Registrado no bairro do Jardim Botânico., NIKON D750
5444,107,gavião-de-cauda-curta,18938,4446109,F,Tiago Dutra,cb2410d83fcd19b,2021-08-18,0,Curitiba/PR,0,0,0,0,,Por,,,, Voando, Ave, Indeterminado, Adulto,"  Foto ruim, mas lifer é lifer :D", Canon EOS REBEL T2i
5445,107,gavião-de-cauda-curta,18959,4454286,F,Cauã Menezes,cauaum,2021-08-23,0,Curitiba/PR,0,0,0,0,,Por,,,, Voando, Ave, Indeterminado, Jovem,"  Guia de observação de aves em Curitiba, região metropolitana e Campos Gerais.
Contato: (41)99607-9663
cauaum@gmail.com

https://www.facebook.com/cauamenezesbirdwatching", NIKON D7100
5446,107,gavião-de-cauda-curta,18952,4449988,F,Amanda Deuner,f9ead3eb543ea2f,2021-08-19,0,Curitiba/PR,0,0,0,0,,Por,Parque Bacacheri,Parque Urbano,, Voando, Ave, Indeterminado, Adulto,  Bairro Bacacheri, Canon PowerShot SX60 HS
5447,107,gavião-de-cauda-curta,19481,4653571,F,Eduardo Santana Almeida,87543fb93b54f98,2021-12-19,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado, Adulto,"  Equipamentos: binóculo e celular
Assistência: minha irmã.", Mi A1
5448,107,gavião-de-cauda-curta,19683,4676671,F,Cauã Menezes,cauaum,2022-01-05,0,Curitiba/PR,0,0,0,0,,Por,,,, Voando, Ave, Indeterminado, Adulto,"  Guia de observação de aves em Curitiba, região metropolitana e Campos Gerais.
Contato: (41)99607-9663
cauaum@gmail.com

https://www.instagram.com/cauamenezesbirdwatching
https://www.facebook.com/cauamenezesbirdwatching", Canon PowerShot SX540 HS
5449,107,gavião-de-cauda-curta,20261,4781902,F,Marilize Guandalini,c5379ce33a75219,2022-03-29,0,Curitiba/PR,0,0,0,0,,Por,,,, Voando, Ave, Indeterminado, Indeterminada,  Estava voando muito alto. Dúvida na ID.,
5450,107,gavião-de-cauda-curta,20336,4800119,F,Amanda Deuner,f9ead3eb543ea2f,2022-04-07,0,Curitiba/PR,0,0,0,0,,Por,,,, Voando, Ave, Indeterminado, Adulto,, Canon PowerShot SX60 HS
5451,107,gavião-de-cauda-curta,20338,4800117,F,Amanda Deuner,f9ead3eb543ea2f,2022-04-12,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado, Adulto,  Incomodou por um bom tempo o bando de Periquito-rico, Canon PowerShot SX60 HS
5452,107,gavião-de-cauda-curta,20356,4804025,F,Cauã Menezes,cauaum,2022-04-18,0,Curitiba/PR,0,0,0,0,,Por,,,, Voando, Ave, Indeterminado, Adulto,"  Guia de observação de aves em Curitiba, região metropolitana e Campos Gerais.
Contato: (41)99607-9663
cauaum@gmail.com

https://www.instagram.com/cauamenezesbirdwatching
https://www.facebook.com/cauamenezesbirdwatching", Canon PowerShot SX540 HS
5453,107,gavião-de-cauda-curta,20449,4839540,F,Cauã Menezes,cauaum,2022-05-16,0,Curitiba/PR,0,0,0,0,,Por,,,, Voando, Ave, Indeterminado, Jovem,"  Guia de observação de aves em Curitiba, região metropolitana e Campos Gerais.
Contato: (41)99607-9663
cauaum@gmail.com

https://www.instagram.com/cauamenezesbirdwatching
https://www.facebook.com/cauamenezesbirdwatching", Canon PowerShot SX540 HS
5454,107,gavião-de-cauda-curta,20697,4885358,F,Cauã Menezes,cauaum,2022-06-18,0,Curitiba/PR,0,0,0,0,,Por,,,, Voando, Ave, Indeterminado, Jovem,"  Guia de observação de aves em Curitiba, região metropolitana e Campos Gerais.
Contato: (41)99607-9663
cauaum@gmail.com

https://www.instagram.com/cauamenezesbirdwatching
https://www.facebook.com/cauamenezesbirdwatching", NIKON D7100
5455,107,gavião-de-cauda-curta,20748,4901126,F,Cauã Menezes,cauaum,2022-06-28,0,Curitiba/PR,0,0,0,0,,Por,,,, Voando," Ave, Bando", Indeterminado,,"  Guia de observação de aves em Curitiba, região metropolitana e Campos Gerais.
Contato: (41)99607-9663
cauaum@gmail.com

https://www.instagram.com/cauamenezesbirdwatching
https://www.facebook.com/cauamenezesbirdwatching", NIKON D7100
5456,107,gavião-de-cauda-curta,20792,4905675,F,Lucas Gusso,fc3f1ed6c7cfb3d,2022-07-01,0,Curitiba/PR,0,0,0,0,,Por,,,, Voando, Ave, Indeterminado, Jovem,, NIKON D3100
5457,107,gavião-de-cauda-curta,20870,4911173,F,Daiane Daneluz,3c21a3a7b2aba82,2022-07-05,0,Curitiba/PR,0,0,0,0,,Por,,,, Voando, Ave, Indeterminado, Adulto,"  Na companhia dos amigos Rafael Celia, Amanda Deuner e Tiago Dutra.", Canon PowerShot SX60 HS
5458,107,gavião-de-cauda-curta,20942,4917361,F,Daiane Daneluz,3c21a3a7b2aba82,2022-07-09,0,Curitiba/PR,0,0,0,0,,Por,,,, Voando, Ave, Indeterminado, Adulto,, Canon EOS 7D
5459,107,gavião-de-cauda-curta,21419,5036160,F,Lucas Gusso,fc3f1ed6c7cfb3d,2022-09-16,0,Curitiba/PR,0,0,0,0,,Por,,,, Voando, Ave, Indeterminado, Adulto,, NIKON D3100
5460,107,gavião-de-cauda-curta,21527,5059747,F,Mitzi Skarbek,e135bcd3231949f,2022-08-14,0,Curitiba/PR,0,0,0,0,,Por,,,, Voando, Ave, Indeterminado, Adulto,,
5461,107,gavião-de-cauda-curta,22334,5187006,F,Zé do Mel,67a689c5a2e4c01,2022-12-17,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,  Passarinhada guiada pelo Cauã Menezes Birdwatching., Canon EOS 60D
5462,107,gavião-de-cauda-curta,22339,5187967,F,Cauã Menezes,cauaum,2022-12-17,0,Curitiba/PR,0,0,0,0,,Por,,,, Voando, Ave, Indeterminado, Adulto,"  Guiando Zé do Mel pela RMC.

Guia de observação de aves em Curitiba, região metropolitana e Campos Gerais.
Contato: (41)99607-9663
cauaum@gmail.com

https://www.instagram.com/cauamenezesbirdwatching
https://www.facebook.com/cauamenezesbirdwatching", Canon PowerShot SX540 HS
5463,107,gavião-de-cauda-curta,22960,5298590,F,Tiago Dutra,cb2410d83fcd19b,2023-03-06,0,Curitiba/PR,0,0,0,0,,Por,,,, Voando, Ave, Indeterminado, Adulto,, Canon EOS 90D
5464,107,gavião-de-cauda-curta,23146,5324071,F,Cauã Menezes,cauaum,2023-03-30,0,Curitiba/PR,0,0,0,0,,Por,,,, Voando, Ave, Indeterminado, Adulto,, NIKON D3100
5465,107,gavião-de-cauda-curta,23439,5386936,F,Reni Santos,Reni,2023-05-14,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado, Jovem,  Se alimentando de um sabiá-laranjeira. Registro feito através de uma pequena abertura em uma janela na casa de minha mãe., NIKON D90
5466,107,gavião-de-cauda-curta,23722,5440387,F,Francisco Paludo,XykoPaludo,2023-06-23,0,Curitiba/PR,0,0,0,0,,Por,,,, Voando, Ave, Indeterminado, Adulto,"  Esse veio de brinde. Fotografávamos o pega-macaco e ele veio com o play-back.
Com Carol e Vicenzo.",
5467,107,gavião-de-cauda-curta,23717,5440193,F,Vicenzo Emílio Weber Paludo,c23db370a6cf361,2023-06-23,0,Curitiba/PR,0,0,0,0,,Por,Bosque do Papa,Parque Urbano,,, Ave, Indeterminado, Adulto,  Com Papai e Carol,
5468,107,gavião-de-cauda-curta,23846,5454673,F,Galeno de Castro Jr.,edd433f48f93e12,2022-02-14,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, COOLPIX L820
5469,107,gavião-de-cauda-curta,23863,5456476,F,Galeno de Castro Jr.,edd433f48f93e12,2023-07-02,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, COOLPIX L820
5470,107,gavião-de-cauda-curta,24321,5552530,F,Murilo Silvestrim,1e088112dec2010,2023-08-20,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, Canon EOS Rebel SL3
5471,107,gavião-de-cauda-curta,24414,5573112,F,Galeno de Castro Jr.,edd433f48f93e12,2023-08-31,0,Curitiba/PR,0,0,0,0,,Por,,,, Voando, Ave, Indeterminado, Adulto,, COOLPIX L820
5472,107,gavião-de-cauda-curta,21972,5120355,F,Maria C. Rolim,01981dcfece0d31,2022-11-06,0,Curitiba/PR,0,0,0,0,,Por,Parque Barigui,Parque Urbano,, Voando, Ave, Indeterminado, Indeterminada,  No Parque Barigui., NIKON D7200
5473,109,maria-faceira,15685,3481632,F,Gustavo Moreira,e10f66b45181772,2019-09-06,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, NIKON D3100
5474,109,maria-faceira,16084,3623789,F,Sergio Pizzani,15f6d82c9544a3f,2019-12-29,0,Curitiba/PR,0,0,0,0,,Por,,,, Bebendo Água, Ave, Indeterminado, Adulto,, NIKON D7100
5475,109,maria-faceira,18990,4457199,F,Jose F. Cruz,21b94c3baa83e13,2021-04-04,0,Curitiba/PR,0,0,0,0,,Por,,,, Cortejando, Ave, Indeterminado,,, NIKON D500
5476,109,maria-faceira,19450,4629270,F,Amanda Deuner,f9ead3eb543ea2f,2021-12-03,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,"  Surpresa encontrá-la no aeroporto, estava sozinha e ficou lá por um tempão.", Canon PowerShot SX60 HS
5477,109,maria-faceira,19700,4680712,F,Cauã Menezes,cauaum,2022-01-07,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,"  Guiando o parceiro Sérgio Porto por Curitiba e região.

Guia de observação de aves em Curitiba, região metropolitana e Campos Gerais.
Contato: (41)99607-9663
cauaum@gmail.com

https://www.instagram.com/cauamenezesbirdwatching
https://www.facebook.com/cauamenezesbirdwatching", NIKON D7100
5478,109,maria-faceira,19812,4689110,F,Sergio Porto,Srporto,2022-01-07,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,  Passarinhada sensacional com o guia Cauã Menezes., Canon EOS 7D Mark II
5479,109,maria-faceira,24294,5549797,F,Rodrigo S. Rodrigues,a43cdb0f5d9a167,2023-08-19,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, NIKON D7000
5480,109,maria-faceira,24508,5608047,F,Rodrigo S. Rodrigues,a43cdb0f5d9a167,2023-09-16,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, NIKON D7000
5481,110,sabiá-ferreiro,15825,3535761,F,Denilson Padilha Fuchs ,denilsonfuchs2,2019-10-20,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Macho, Adulto,,
5482,110,sabiá-ferreiro,15860,3555400,F,Maicon Molina (Guia),86a70b921630d67,2019-10-29,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Macho, Adulto,  Agradecimento especial ao amigo FREDERICO SWAROFSKY por me indicar o local e me ajudar a fazer mais esse lifer., NIKON D7200
5483,110,sabiá-ferreiro,15961,3575317,F,Eloi Evaldo Prodossimo,eloievaldo,2019-11-17,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Macho, Adulto,, Canon EOS REBEL T7i
5484,110,sabiá-ferreiro,15985,3585574,F,Marcos Faria,b7e628c7bad5867,2019-11-24,0,Curitiba/PR,0,0,0,0,,Por,,,, Cantando, Ave, Macho, Adulto,"  Passarinhada junto com o meu filho Mateus no quintal incrível do Eloi Prodossimo, a quem agradeço o convite para fazermos este lifer.", Canon EOS 7D Mark II
5485,110,sabiá-ferreiro,15991,3587707,F,Mateus Faria,7f2e4ee0d287710,2019-11-24,0,Curitiba/PR,0,0,0,0,,Por,,,, Outra Ação, Ave, Macho, Adulto,"  Passarinhada junto com o meu Pai Marcos Faria no quintal do Eloi Prodossimo, quintal muito legal com vários pássaros bacanas.
Essa é minha espécie de numero 300 no WA.", Canon PowerShot SX520 HS
5486,110,sabiá-ferreiro,25684,5868730,F,Galeno de Castro Jr.,edd433f48f93e12,2022-11-23,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Fêmea, Adulto,, COOLPIX L820
5487,110,sabiá-ferreiro,19302,4563307,F,Guilherme Andrighetto,6b1e3a855dc845b,2021-10-24,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Fêmea, Adulto,"  Espécie bem rara na cidade, principalmente na área central", Canon EOS 70D
5488,110,sabiá-ferreiro,20924,4916743,F,Rafael Celia,0ca98455a8370c9,2021-10-24,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, COOLPIX L820
5489,111,Elaenia sp.,16189,3719613,F,Alfonso Perez,42b1a347b640932,2020-01-26,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Indeterminada,,
5490,111,Elaenia sp.,16294,3770707,F,Roseli Debiazio,rosedebiazio,2020-04-23,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,  Em tempos de isolamento fico feliz quando algumas espécies aparecem aqui no meu quintal. Agradeço ao amigo Frederico pelo esclarecimento sobre a espécie Elaenia sp., Canon PowerShot SX50 HS
5491,111,Elaenia sp.,16966,4038346,F,Paulo Cunha Pereira,f346b88d6f611c8,2020-10-17,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Indeterminada,, Canon EOS 7D Mark II
5492,111,Elaenia sp.,19314,4565746,F,Alfonso Perez,42b1a347b640932,2021-10-22,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Indeterminada,  Foi a vocalização mais parecida que encontrei..., Canon EOS 90D
5493,111,Elaenia sp.,20176,4746079,F,Amanda Deuner,f9ead3eb543ea2f,2022-02-24,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, Canon PowerShot SX60 HS
5494,111,Elaenia sp.,21658,5081722,F,Mitzi Skarbek,e135bcd3231949f,2020-10-20,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Fêmea, Adulto,,
5495,111,Elaenia sp.,21914,5109602,F,Tiago Dutra,cb2410d83fcd19b,2022-10-30,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,  Obrigado ao amigo Galeno pela dica. Respondeu o PB mas nada de descer. Lifer 294., Canon EOS 90D
5496,111,Elaenia sp.,22292,5181069,F,Elisângela Congiu,e3f3c2de8265b0e,2022-12-07,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Indeterminada,, Canon EOS Rebel T6i
5497,111,Elaenia sp.,22771,5261642,F,Claudia Moura,BENITA,2023-01-14,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado, Adulto,  Peço ajuda na identificação da espécie. Seria um pula-pula?, Canon EOS 550D
5498,111,Elaenia sp.,24635,5654863,F,Andre Sikora,386bd9ee46b5547,2023-10-08,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, FinePix HS20EXR
5499,111,Elaenia sp.,25627,5857604,F,Galeno de Castro Jr.,edd433f48f93e12,2023-12-23,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,"  ouvi a vocalização e achei que era a guaracava de crista branca. Escutei durante boa parte do dia tentando a captura da imagem e consegui esta imagem. aceito sugestões de outra espécie, pois a identificação somente esta confirmada no IA aqui do wikiaves. testei por uma dezena de vezes com ângulos diferentes e todas deram Chibum. É o segundo ano que ouço sua vocalização e faço a captura fotográfica, porém da última vez deu como Guaracava de crista branca. Favor corrigirem se acharem que não condiz a espécie.", COOLPIX L820
5500,112,tucano-de-bico-verde,15486,3363919,F,Avelino V. Nt.,71c5573b542fc10,2019-03-24,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,  Foto com pouca qualidade tirada em um fim-de-semana tarde de iPhone, iPhone 8 Plus
5501,112,tucano-de-bico-verde,15890,3563554,F,Wagner Montemurro,Wagner12,2019-10-05,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,,
5502,112,tucano-de-bico-verde,15994,3588936,F,Fabricio Paes,Fabriciopmcp,2019-11-12,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, Canon PowerShot SX520 HS
5503,112,tucano-de-bico-verde,16203,3723265,F,Cauã Menezes,cauaum,2019-12-18,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,"  Guia de observação de aves em Curitiba, região metropolitana e Campos Gerais.
Contato: (41)99607-9663
cauaum@gmail.com

https://www.facebook.com/cauamenezesbirdwatching", Canon PowerShot SX540 HS
5504,112,tucano-de-bico-verde,16315,3783582,F,Marcos Faria,b7e628c7bad5867,2020-05-01,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,  Na rua da minha casa., Canon EOS 7D Mark II
5505,112,tucano-de-bico-verde,16639,3928466,F,Júlia Valente,941dee96a550ef5,2020-08-14,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, NIKON D3100
5506,112,tucano-de-bico-verde,16741,3975398,F,Felipe R. Pacheco,eb614e2481be647,2020-09-15,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado, Indeterminada,  Erma três deles. Estavam atrás das pitangas para se alimentar., NIKON D7200
5507,112,tucano-de-bico-verde,16752,3979983,F,Francisco Paludo,XykoPaludo,2020-09-20,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,,
5508,112,tucano-de-bico-verde,17175,4085943,F,Milton Cestari,mvcestari,2019-12-27,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ninho,,,, DSC-H400
5509,112,tucano-de-bico-verde,18133,4288167,F,Rafael Celia,0ca98455a8370c9,2021-04-02,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, COOLPIX L820
5510,112,tucano-de-bico-verde,18201,4297860,F,Amanda Deuner,f9ead3eb543ea2f,2021-05-06,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, Canon PowerShot SX60 HS
5511,112,tucano-de-bico-verde,18315,4307993,F,Tiago Dutra,cb2410d83fcd19b,2021-05-13,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, Canon PowerShot SX60 HS
5512,112,tucano-de-bico-verde,18320,4309328,F,Daiane Daneluz,3c21a3a7b2aba82,2021-05-15,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, Canon PowerShot SX60 HS
5513,112,tucano-de-bico-verde,18533,4346835,F,Rafael Celia,0ca98455a8370c9,2021-06-10,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, COOLPIX L820
5514,112,tucano-de-bico-verde,18555,4353215,F,Tiago Dutra,cb2410d83fcd19b,2021-06-15,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado, Adulto,, Canon PowerShot SX60 HS
5515,112,tucano-de-bico-verde,18693,4377031,F,Rafael Celia,0ca98455a8370c9,2021-06-30,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,  Em casa, COOLPIX L820
5516,112,tucano-de-bico-verde,18718,4381481,F,Tiago Dutra,cb2410d83fcd19b,2021-07-05,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, Canon PowerShot SX60 HS
5517,112,tucano-de-bico-verde,18731,4382884,F,Paulo Cunha Pereira,f346b88d6f611c8,2021-07-06,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,,
5518,112,tucano-de-bico-verde,18886,4431982,F,Tiago Dutra,cb2410d83fcd19b,2021-08-05,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, Canon PowerShot SX60 HS
5519,112,tucano-de-bico-verde,18940,4446107,F,Tiago Dutra,cb2410d83fcd19b,2021-08-18,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, Canon EOS REBEL T2i
5520,112,tucano-de-bico-verde,19007,4459616,F,Cauã Menezes,cauaum,2021-08-24,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,"  Guia de observação de aves em Curitiba, região metropolitana e Campos Gerais.
Contato: (41)99607-9663
cauaum@gmail.com

https://www.facebook.com/cauamenezesbirdwatching", NIKON D7100
5521,112,tucano-de-bico-verde,19015,4464820,F,Tiago Dutra,cb2410d83fcd19b,2021-08-24,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, Canon EOS REBEL T2i
5522,112,tucano-de-bico-verde,20409,4831827,F,Milton Cestari,mvcestari,2022-05-06,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Indeterminada,, DSC-H400
5523,112,tucano-de-bico-verde,20584,4874895,F,Eduardo Santana Almeida,87543fb93b54f98,2022-06-11,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Indeterminada,, Mi A1
5524,112,tucano-de-bico-verde,20705,4886385,F,Tiago Dutra,cb2410d83fcd19b,2022-06-18,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, Canon EOS REBEL T2i
5525,112,tucano-de-bico-verde,20833,4909042,F,Daiane Daneluz,3c21a3a7b2aba82,2022-07-04,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado, Adulto,, Canon EOS 7D
5526,112,tucano-de-bico-verde,20849,4910087,F,Alfonso Perez,42b1a347b640932,2022-07-04,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, Canon EOS 90D
5527,112,tucano-de-bico-verde,20877,4911304,F,Tiago Dutra,cb2410d83fcd19b,2022-07-05,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,"  Melhorando o registro. Com os amigos Rafael Celia, Amanda Deuner, Galeno de Castro e Daiane Daneluz.", Canon EOS REBEL T2i
5528,112,tucano-de-bico-verde,20971,4922539,F,Daiane Daneluz,3c21a3a7b2aba82,2022-07-12,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, Canon PowerShot SX60 HS
5529,112,tucano-de-bico-verde,21417,5036118,F,Lucas Gusso,fc3f1ed6c7cfb3d,2022-09-16,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, NIKON D3100
5530,112,tucano-de-bico-verde,21521,5059686,F,Mitzi Skarbek,e135bcd3231949f,2022-02-02,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,,
5531,112,tucano-de-bico-verde,21567,5069792,F,Cauã Menezes,cauaum,2022-10-07,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,"  Guia de observação de aves em Curitiba, região metropolitana e Campos Gerais.
Contato: (41)99607-9663
cauaum@gmail.com

https://www.instagram.com/cauamenezesbirdwatching
https://www.facebook.com/cauamenezesbirdwatching", Canon PowerShot SX540 HS
5532,112,tucano-de-bico-verde,22149,5162191,F,João Vitor Andriola,JOAOVITORANDRIOLA,2022-11-29,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,  Guiado pelo amigo Cauã G. de Menezes, Canon EOS 7D
5533,112,tucano-de-bico-verde,22293,5181070,F,Elisângela Congiu,e3f3c2de8265b0e,2022-12-07,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado,,, Canon EOS Rebel T6i
5534,112,tucano-de-bico-verde,22818,5268777,F,Amanda Deuner,f9ead3eb543ea2f,2023-01-03,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, Canon PowerShot SX60 HS
5535,112,tucano-de-bico-verde,23919,5477225,F,Daniel Jorge Silveira ,a46462fe051a413,2022-02-25,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, Canon EOS 70D
5536,112,tucano-de-bico-verde,24261,5538430,F,Galeno de Castro Jr.,edd433f48f93e12,2022-11-25,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, COOLPIX L820
5537,112,tucano-de-bico-verde,24270,5542511,F,Alexandre Gomes Gonçalves,b07bbf069e97208,2023-08-15,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, COOLPIX P950
5538,112,tucano-de-bico-verde,24575,5627878,F,Raul Sant'Anna,b31c864f1a2cd09,2023-09-25,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, Canon EOS M200
5539,112,tucano-de-bico-verde,24624,5648552,F,Raul Sant'Anna,b31c864f1a2cd09,2023-09-29,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,, Canon EOS M200
5540,112,tucano-de-bico-verde,24999,5728752,F,Aline Baur,f4f07dfd246458f,2023-11-09,0,Curitiba/PR,0,0,0,0,,Por,,,, Alimentando-se/Caçando, Ave, Indeterminado, Adulto,, NIKON D3200
5541,112,tucano-de-bico-verde,25260,5820462,F,Eduardo Santana Almeida,87543fb93b54f98,2023-12-25,0,Curitiba/PR,0,0,0,0,,Por,,,,, Ave, Indeterminado, Adulto,,
